device mps | source (2592, 3, 1000, 9) (9 domains) -> target (3680, 3, 1000, 9)
network B7 | train 2052 val 540 | batch 36
  epoch 131/200  loss 0.7231  src-val 81.11%  (best 81.48 @ 103)  4477s
  epoch 132/200  loss 0.7296  src-val 81.11%  (best 81.48 @ 103)  4511s
  epoch 133/200  loss 0.7070  src-val 81.11%  (best 81.48 @ 103)  4544s
  epoch 134/200  loss 0.7174  src-val 80.93%  (best 81.48 @ 103)  4578s
  epoch 135/200  loss 0.7066  src-val 80.74%  (best 81.48 @ 103)  4612s
  epoch 136/200  loss 0.7056  src-val 80.74%  (best 81.48 @ 103)  4646s
  epoch 137/200  loss 0.7143  src-val 80.74%  (best 81.48 @ 103)  4680s
  epoch 138/200  loss 0.7113  src-val 80.93%  (best 81.48 @ 103)  4713s
  epoch 139/200  loss 0.7048  src-val 80.93%  (best 81.48 @ 103)  4747s
  epoch 140/200  loss 0.7125  src-val 80.74%  (best 81.48 @ 103)  4781s
  epoch 141/200  loss 0.7475  src-val 80.74%  (best 81.48 @ 103)  4815s
  epoch 142/200  loss 0.7324  src-val 80.74%  (best 81.48 @ 103)  4848s
  epoch 143/200  loss 0.7139  src-val 80.74%  (best 81.48 @ 103)  4882s
  epoch 144/200  loss 0.7095  src-val 80.74%  (best 81.48 @ 103)  4916s
  epoch 145/200  loss 0.7110  src-val 80.74%  (best 81.48 @ 103)  4950s
  epoch 146/200  loss 0.7076  src-val 80.74%  (best 81.48 @ 103)  4984s
  epoch 147/200  loss 0.7074  src-val 80.74%  (best 81.48 @ 103)  5017s
  epoch 148/200  loss 0.6987  src-val 80.74%  (best 81.48 @ 103)  5051s
  epoch 149/200  loss 0.7099  src-val 80.74%  (best 81.48 @ 103)  5085s
  epoch 150/200  loss 0.7291  src-val 80.74%  (best 81.48 @ 103)  5119s
  epoch 151/200  loss 0.7106  src-val 80.74%  (best 81.48 @ 103)  5152s
  epoch 152/200  loss 0.7113  src-val 80.74%  (best 81.48 @ 103)  5186s
  epoch 153/200  loss 0.7020  src-val 80.74%  (best 81.48 @ 103)  5220s
  epoch 154/200  loss 0.7308  src-val 80.56%  (best 81.48 @ 103)  5254s
  epoch 155/200  loss 0.6969  src-val 80.56%  (best 81.48 @ 103)  5288s
  epoch 156/200  loss 0.7106  src-val 80.37%  (best 81.48 @ 103)  5321s
  epoch 157/200  loss 0.7011  src-val 80.56%  (best 81.48 @ 103)  5355s
  epoch 158/200  loss 0.7073  src-val 80.37%  (best 81.48 @ 103)  5389s
  epoch 159/200  loss 0.7050  src-val 80.37%  (best 81.48 @ 103)  5423s
  epoch 160/200  loss 0.7056  src-val 80.37%  (best 81.48 @ 103)  5456s
  epoch 161/200  loss 0.7035  src-val 80.37%  (best 81.48 @ 103)  5490s
  epoch 162/200  loss 0.7131  src-val 80.19%  (best 81.48 @ 103)  5524s
  epoch 163/200  loss 0.7051  src-val 80.19%  (best 81.48 @ 103)  5558s
  epoch 164/200  loss 0.7267  src-val 80.37%  (best 81.48 @ 103)  5594s
  epoch 165/200  loss 0.6954  src-val 80.37%  (best 81.48 @ 103)  5628s
  epoch 166/200  loss 0.7077  src-val 80.37%  (best 81.48 @ 103)  5661s
  epoch 167/200  loss 0.6977  src-val 80.37%  (best 81.48 @ 103)  5695s
  epoch 168/200  loss 0.6927  src-val 80.37%  (best 81.48 @ 103)  5729s
  epoch 169/200  loss 0.6969  src-val 80.37%  (best 81.48 @ 103)  5763s
  epoch 170/200  loss 0.7058  src-val 80.37%  (best 81.48 @ 103)  5797s
  epoch 171/200  loss 0.6966  src-val 80.37%  (best 81.48 @ 103)  5830s
  epoch 172/200  loss 0.6979  src-val 80.37%  (best 81.48 @ 103)  5864s
  epoch 173/200  loss 0.6944  src-val 80.37%  (best 81.48 @ 103)  5898s
  epoch 174/200  loss 0.7081  src-val 80.37%  (best 81.48 @ 103)  5932s
  epoch 175/200  loss 0.7007  src-val 80.37%  (best 81.48 @ 103)  5966s
  epoch 176/200  loss 0.7024  src-val 80.19%  (best 81.48 @ 103)  6000s
  epoch 177/200  loss 0.7347  src-val 80.19%  (best 81.48 @ 103)  6033s
  epoch 178/200  loss 0.7168  src-val 80.19%  (best 81.48 @ 103)  6067s
  epoch 179/200  loss 0.7049  src-val 80.19%  (best 81.48 @ 103)  6101s
  epoch 180/200  loss 0.6945  src-val 80.19%  (best 81.48 @ 103)  6135s
  epoch 181/200  loss 0.6983  src-val 80.19%  (best 81.48 @ 103)  6169s
  epoch 182/200  loss 0.7036  src-val 80.19%  (best 81.48 @ 103)  6202s
  epoch 183/200  loss 0.6970  src-val 80.37%  (best 81.48 @ 103)  6236s
  epoch 184/200  loss 0.6983  src-val 80.37%  (best 81.48 @ 103)  6270s
  epoch 185/200  loss 0.7001  src-val 80.37%  (best 81.48 @ 103)  6304s
  epoch 186/200  loss 0.7019  src-val 80.37%  (best 81.48 @ 103)  6338s
  epoch 187/200  loss 0.7145  src-val 80.37%  (best 81.48 @ 103)  6372s
  epoch 188/200  loss 0.7326  src-val 80.37%  (best 81.48 @ 103)  6405s
  epoch 189/200  loss 0.6948  src-val 80.37%  (best 81.48 @ 103)  6439s
  epoch 190/200  loss 0.6989  src-val 80.19%  (best 81.48 @ 103)  6473s
  epoch 191/200  loss 0.7014  src-val 80.19%  (best 81.48 @ 103)  6507s
  epoch 192/200  loss 0.6987  src-val 80.19%  (best 81.48 @ 103)  6541s
  epoch 193/200  loss 0.6916  src-val 80.00%  (best 81.48 @ 103)  6575s
  epoch 194/200  loss 0.7036  src-val 80.19%  (best 81.48 @ 103)  6608s
  epoch 195/200  loss 0.6999  src-val 80.19%  (best 81.48 @ 103)  6642s
  epoch 196/200  loss 0.7104  src-val 80.19%  (best 81.48 @ 103)  6676s
  epoch 197/200  loss 0.6938  src-val 80.19%  (best 81.48 @ 103)  6710s
  epoch 198/200  loss 0.7122  src-val 80.19%  (best 81.48 @ 103)  6744s
  epoch 199/200  loss 0.6982  src-val 80.19%  (best 81.48 @ 103)  6777s
  epoch 200/200  loss 0.7015  src-val 80.19%  (best 81.48 @ 103)  6811s

--> B7: source-val 81.48%  |  TARGET 2b 62.43%  (113.5 min)
    B01 58.25  B02 59.50  B03 63.50  B04 62.86  B05 60.00  B06 63.00  B07 69.25  B08 67.27  B09 58.25
